0.000070,29959313408.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000076,27594106880.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000077,27235741696.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000075,27962025984.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000077,27235741696.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000075,27962025984.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000075,27962025984.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000077,27235741696.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000171,12264046592.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000080,26214400000.000000,gpu_naive
0.000069,30393505792.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000075,27962025984.000000,gpu_naive
0.000076,27594106880.000000,gpu_naive
0.000076,27594106880.000000,gpu_naive
0.000072,29127110656.000000,gpu_naive
0.000076,27594106880.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000081,25890766848.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000081,25890766848.000000,gpu_naive
0.000072,29127110656.000000,gpu_naive
0.000080,26214400000.000000,gpu_naive
0.000072,29127110656.000000,gpu_naive
0.000080,26214400000.000000,gpu_naive
0.000073,28728109056.000000,gpu_naive
0.000074,28339890176.000000,gpu_naive
0.000079,26546229248.000000,gpu_naive
0.000071,29537351680.000000,gpu_naive
0.000078,26886565888.000000,gpu_naive
0.000080,26214400000.000000,gpu_naive
0.000072,29127110656.000000,gpu_naive
