0.001070,501748531200.000000,gpu_tiled
0.001069,502217867264.000000,gpu_tiled
0.001077,498487361536.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001075,499414794240.000000,gpu_tiled
0.001069,502217867264.000000,gpu_tiled
0.001068,502688120832.000000,gpu_tiled
0.001074,499879804928.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001082,496183836672.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001074,499879804928.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001074,499879804928.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001076,498950635520.000000,gpu_tiled
0.001079,497563435008.000000,gpu_tiled
0.001072,500812414976.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001068,502688120832.000000,gpu_tiled
0.001076,498950635520.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001069,502217867264.000000,gpu_tiled
0.001077,498487361536.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001068,502688120832.000000,gpu_tiled
0.001071,501280014336.000000,gpu_tiled
0.001067,503159259136.000000,gpu_tiled
0.001074,499879804928.000000,gpu_tiled
0.001076,498950635520.000000,gpu_tiled
0.001076,498950635520.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001072,500812414976.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001074,499879804928.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001072,500812414976.000000,gpu_tiled
0.001070,501748531200.000000,gpu_tiled
0.001073,500345667584.000000,gpu_tiled
0.001072,500812414976.000000,gpu_tiled
0.001080,497102716928.000000,gpu_tiled
0.001070,501748531200.000000,gpu_tiled
0.001067,503159259136.000000,gpu_tiled
0.001068,502688120832.000000,gpu_tiled
0.001067,503159259136.000000,gpu_tiled
0.001081,496642850816.000000,gpu_tiled
