0.000049,42799022080.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000054,38836146176.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000051,41120628736.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000058,36157792256.000000,gpu_tiled
0.000054,38836146176.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000051,41120628736.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000054,38836146176.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000051,41120628736.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000054,38836146176.000000,gpu_tiled
0.000052,40329846784.000000,gpu_tiled
0.000057,36792139776.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
0.000053,39568904192.000000,gpu_tiled
