0.018163,7389623300.115621,cpu_oblivious
0.018150,7394916143.250689,cpu_oblivious
0.017907,7495265985.368851,cpu_oblivious
0.025540,5255196867.658575,cpu_oblivious
0.024480,5482750326.797386,cpu_oblivious
0.024746,5423815081.225248,cpu_oblivious
0.020841,6440080994.194137,cpu_oblivious
0.017895,7500292148.644873,cpu_oblivious
0.018518,7247960254.887137,cpu_oblivious
0.018412,7289687595.046708,cpu_oblivious
0.018193,7377437915.681855,cpu_oblivious
0.021135,6350495765.318192,cpu_oblivious
0.017927,7486903999.553746,cpu_oblivious
0.019985,6715923342.506881,cpu_oblivious
0.017968,7469820124.666073,cpu_oblivious
0.018172,7385963460.268545,cpu_oblivious
0.017871,7510364724.973420,cpu_oblivious
0.019372,6928439397.067933,cpu_oblivious
0.032548,4123685879.316701,cpu_oblivious
0.027575,4867370009.066183,cpu_oblivious
0.018917,7095085267.219961,cpu_oblivious
0.019069,7038529970.108554,cpu_oblivious
0.018103,7414115229.519969,cpu_oblivious
0.017903,7496940624.476345,cpu_oblivious
0.018138,7399808578.674605,cpu_oblivious
0.018156,7392472350.738049,cpu_oblivious
0.017907,7495265985.368851,cpu_oblivious
0.018324,7324695917.921851,cpu_oblivious
0.019765,6790676853.023020,cpu_oblivious
0.018055,7433825976.183882,cpu_oblivious
0.018853,7119170848.140879,cpu_oblivious
0.018940,7086469271.383316,cpu_oblivious
0.020140,6664236742.800397,cpu_oblivious
0.018874,7111249761.576773,cpu_oblivious
0.019070,7038160880.964867,cpu_oblivious
0.018203,7373385046.420919,cpu_oblivious
0.019236,6977423996.672905,cpu_oblivious
0.018268,7347149551.127655,cpu_oblivious
0.019010,7060374960.547081,cpu_oblivious
0.018212,7369741269.492642,cpu_oblivious
0.018916,7095460351.025587,cpu_oblivious
0.018064,7430122232.063773,cpu_oblivious
0.020068,6688146701.215866,cpu_oblivious
0.018907,7098837890.728302,cpu_oblivious
0.018145,7396953871.589969,cpu_oblivious
0.018275,7344335321.477428,cpu_oblivious
0.020033,6699831677.731743,cpu_oblivious
0.017857,7516252898.023184,cpu_oblivious
0.017865,7512887097.677023,cpu_oblivious
0.017806,7537780972.705830,cpu_oblivious
