0.070392,1906718490.737584,cpu_naive
0.069620,1927861648.951451,cpu_naive
0.068938,1946933882.619165,cpu_naive
0.094975,1413190081.600421,cpu_naive
0.080627,1664674711.945130,cpu_naive
0.069008,1944958961.279852,cpu_naive
0.069552,1929746491.833448,cpu_naive
0.069498,1931245906.357017,cpu_naive
0.069102,1942313218.141299,cpu_naive
0.069845,1921651199.083685,cpu_naive
0.069500,1931190330.935252,cpu_naive
0.069255,1938022207.782832,cpu_naive
0.068952,1946538577.561202,cpu_naive
0.068958,1946369210.243917,cpu_naive
0.069374,1934697840.689595,cpu_naive
0.069148,1941021114.132007,cpu_naive
0.069693,1925842308.409740,cpu_naive
0.070106,1914497018.800103,cpu_naive
0.069990,1917670067.152450,cpu_naive
0.069520,1930634752.589183,cpu_naive
0.070481,1904310778.791447,cpu_naive
0.069938,1919095884.926649,cpu_naive
0.070412,1906176901.664489,cpu_naive
0.070080,1915207305.936073,cpu_naive
0.069996,1917505686.039202,cpu_naive
0.069863,1921156091.207077,cpu_naive
0.069223,1938918105.254034,cpu_naive
0.069512,1930856945.563356,cpu_naive
0.069778,1923496345.553040,cpu_naive
0.069307,1936568138.860433,cpu_naive
0.069881,1920661238.390979,cpu_naive
0.069686,1926035760.410986,cpu_naive
0.070430,1905689734.488144,cpu_naive
0.070959,1891482799.926718,cpu_naive
0.078492,1709954237.374509,cpu_naive
0.070227,1911198370.996910,cpu_naive
0.070929,1892282818.029297,cpu_naive
0.070416,1906068620.768007,cpu_naive
0.070553,1902367411.733023,cpu_naive
0.070498,1903851570.257312,cpu_naive
0.070714,1898036145.600588,cpu_naive
0.070684,1898841718.069153,cpu_naive
0.070208,1911715587.967183,cpu_naive
0.070397,1906583064.619231,cpu_naive
0.070718,1897928787.578834,cpu_naive
0.070498,1903851570.257312,cpu_naive
0.070376,1907151983.630783,cpu_naive
0.071786,1869692251.971136,cpu_naive
0.070698,1898465699.171122,cpu_naive
0.070547,1902529207.478702,cpu_naive
